refix,pretarget,multifix,urevent,tonset,dur_added,rank,first_rank,stposrel,stposabs,n,x,y,istarget,isdistractor,distractor_cat,ditractor_atr,trial_targetseen,trial_correct,trial_cat,trial_resp,trial_atr,trial_type,trial_cattype,trial_number,trial_subject,trial_bgn_latency,VSNTpre_VSNTpost
0,0.0,0,24032,2.08984375,0.1953125,3.0,1.0,10,38,10,965.157958984375,257.421905517578,0,1,faces,female,0,1,objects,A,big,VS,O,33,E01,134.576171875,0
0,0.0,0,24034,2.599609375,0.205078125,5.0,0.0,8,32,12,810.502258300781,559.122680664062,0,1,faces,female,0,1,objects,A,big,VS,O,33,E01,134.576171875,0
0,0.0,0,24035,2.86328125,0.10546875,6.0,0.0,7,24,13,736.368896484375,641.73291015625,0,1,faces,male,0,1,objects,A,big,VS,O,33,E01,134.576171875,0
0,0.0,0,24037,3.224609375,0.16796875,7.0,0.0,1,1,15,562.141418457031,159.770889282227,0,1,faces,male,0,1,objects,A,big,VS,O,33,E01,134.576171875,0
0,0.0,0,24038,3.46484375,0.23046875,8.0,0.0,11,46,16,1035.39050292969,185.575408935547,0,1,faces,male,0,1,objects,A,big,VS,O,33,E01,134.576171875,0
0,0.0,0,24039,3.763671875,0.27734375,9.0,0.0,13,74,17,1347.88037109375,270.145324707031,0,1,faces,male,0,1,objects,A,big,VS,O,33,E01,134.576171875,0
0,0.0,0,24052,0.8046875,0.236328125,2.0,1.0,2,4,3,544.391723632812,448.719268798828,0,1,faces,female,0,1,faces,A,female,VS,F,34,E01,138.775390625,0
0,0.0,0,24056,1.580078125,0.21875,4.0,1.0,10,55,7,1150.98364257812,187.569046020508,0,1,faces,female,0,1,faces,A,female,VS,F,34,E01,138.775390625,0
0,0.0,0,24057,1.859375,0.2109375,5.0,0.0,15,73,8,1363.92053222656,189.005462646484,0,1,objects,small,0,1,faces,A,female,VS,F,34,E01,138.775390625,0
0,0.0,0,24059,2.283203125,0.169921875,6.0,0.0,1,3,10,545.317565917969,362.532409667969,0,1,faces,male,0,1,faces,A,female,VS,F,34,E01,138.775390625,0
0,0.0,0,24061,2.716796875,0.189453125,7.0,0.0,4,7,12,557.445129394531,701.212158203125,0,1,objects,big,0,1,faces,A,female,VS,F,34,E01,138.775390625,0
0,0.0,0,24062,2.9609375,0.208984375,8.0,0.0,7,23,13,744.865173339844,561.093139648438,0,1,faces,male,0,1,faces,A,female,VS,F,34,E01,138.775390625,0
0,0.0,1,24066,3.705078125,0.171875,9.0,0.0,13,63,17,1173.31298828125,945.462829589844,0,1,faces,male,0,1,faces,A,female,VS,F,34,E01,138.775390625,0
0,0.0,0,24076,1.1796875,0.12109375,2.0,1.0,6,16,3,665.416442871094,737.869812011719,0,1,faces,female,0,1,objects,A,small,VS,O,35,E01,142.974609375,0
0,0.0,0,24078,1.513671875,0.34375,3.0,1.0,4,11,5,641.643798828125,255.514495849609,0,1,objects,small,0,1,objects,A,small,VS,O,35,E01,142.974609375,0
1,0.0,0,24079,1.92578125,0.1171875,4.0,1.0,10,38,6,968.949829101562,250.905578613281,0,1,objects,small,0,1,objects,A,small,VS,O,35,E01,142.974609375,0
0,0.0,0,24081,2.353515625,0.115234375,5.0,0.0,8,26,8,738.461242675781,858.566101074219,0,1,objects,big,0,1,objects,A,small,VS,O,35,E01,142.974609375,0
0,0.0,0,24082,2.556640625,0.216796875,6.0,0.0,11,63,9,1184.224609375,941.761352539062,0,1,faces,male,0,1,objects,A,small,VS,O,35,E01,142.974609375,0
0,0.0,0,24084,3.009765625,0.16796875,7.0,0.0,12,65,11,1263.14245605469,287.806243896484,0,1,faces,female,0,1,objects,A,small,VS,O,35,E01,142.974609375,0
0,0.0,0,24086,3.53125,0.24609375,9.0,0.0,9,32,13,811.955871582031,553.36474609375,0,1,objects,small,0,1,objects,A,small,VS,O,35,E01,142.974609375,0
0,0.0,0,24087,3.841796875,0.193359375,10.0,0.0,5,14,14,628.697509765625,590.450256347656,0,1,faces,male,0,1,objects,A,small,VS,O,35,E01,142.974609375,0
0,1.0,0,24242,1.35546875,0.109375,3.0,1.0,14,69,6,1283.59777832031,629.944213867188,0,1,faces,female,1,1,faces,P,female,VS,F,41,E01,168.169921875,1
0,1.0,0,24265,1.375,0.158203125,3.0,1.0,13,74,6,1339.47509765625,217.675369262695,0,1,faces,female,1,1,faces,P,female,VS,I,42,E01,172.369140625,1
0,1.0,0,24300,0.611328125,0.107421875,2.0,1.0,14,75,2,1353.90686035156,304.319000244141,0,1,faces,male,1,1,objects,P,big,VS,O,44,E01,180.767578125,1
0,1.0,0,24301,0.736328125,0.1015625,3.0,1.0,13,74,3,1371.01342773438,283.442687988281,0,1,faces,female,1,1,objects,P,big,VS,O,44,E01,180.767578125,1
0,1.0,0,24303,1.11328125,0.162109375,4.0,1.0,4,22,5,747.702209472656,447.280364990234,0,1,objects,small,1,1,objects,P,big,VS,O,44,E01,180.767578125,1
0,1.0,0,24427,1.107421875,0.501953125,2.0,1.0,6,24,3,759.810119628906,644.431945800781,0,1,faces,male,1,1,faces,P,male,VS,F,49,E01,201.763671875,1
0,1.0,1,24428,1.666015625,0.173828125,3.0,1.0,4,17,4,699.128967285156,862.157287597656,0,1,faces,female,1,1,faces,P,male,VS,F,49,E01,201.763671875,1
0,1.0,0,24431,2.205078125,0.1875,4.0,1.0,8,34,7,861.879821777344,733.322326660156,0,1,objects,big,1,1,faces,P,male,VS,F,49,E01,201.763671875,1
0,1.0,0,24432,2.462890625,0.26171875,5.0,0.0,11,60,8,1174.16564941406,592.690612792969,0,1,faces,female,1,1,faces,P,male,VS,F,49,E01,201.763671875,1
0,1.0,0,24500,0.69140625,0.12890625,2.0,1.0,9,49,4,1088.83044433594,450.209747314453,0,1,faces,female,1,1,faces,P,female,VS,I,52,E01,214.361328125,1
0,0.0,0,24505,2.900390625,0.234375,4.0,1.0,5,24,9,751.211791992188,649.386169433594,0,1,faces,male,1,1,faces,P,female,VS,I,52,E01,214.361328125,0
0,0.0,0,24506,3.2109375,0.166015625,5.0,0.0,13,69,10,1245.78747558594,655.629577636719,0,1,faces,male,1,1,faces,P,female,VS,I,52,E01,214.361328125,0
0,0.0,1,24507,3.419921875,0.146484375,6.0,0.0,14,78,11,1329.83264160156,643.86572265625,0,1,faces,female,1,1,faces,P,female,VS,I,52,E01,214.361328125,0
0,0.0,0,24509,3.837890625,0.232421875,7.0,0.0,3,17,13,670.445373535156,868.890258789062,0,1,faces,female,1,1,faces,P,female,VS,I,52,E01,214.361328125,0
0,0.0,0,24526,0.57421875,0.1171875,2.0,1.0,3,15,3,647.522521972656,637.128479003906,0,1,objects,big,0,1,objects,A,small,VS,O,53,E01,218.560546875,0
0,0.0,0,24528,0.943359375,0.150390625,3.0,1.0,4,19,5,752.151000976562,186.026351928711,0,1,objects,small,0,1,objects,A,small,VS,O,53,E01,218.560546875,0
0,0.0,0,24529,1.162109375,0.28515625,4.0,1.0,9,57,6,1147.37438964844,312.969299316406,0,1,faces,male,0,1,objects,A,small,VS,O,53,E01,218.560546875,0
0,0.0,0,24530,1.4921875,0.27734375,5.0,0.0,10,58,7,1200.96728515625,418.289703369141,0,1,objects,small,0,1,objects,A,small,VS,O,53,E01,218.560546875,0
0,0.0,0,24531,1.8046875,0.193359375,6.0,0.0,7,48,8,1087.81921386719,356.905181884766,0,1,objects,big,0,1,objects,A,small,VS,O,53,E01,218.560546875,0
0,0.0,0,24532,2.072265625,0.2265625,7.0,0.0,8,52,9,1063.87194824219,772.291381835938,0,1,objects,small,0,1,objects,A,small,VS,O,53,E01,218.560546875,0
0,0.0,0,24533,2.361328125,0.1953125,8.0,0.0,11,63,10,1181.49951171875,922.214111328125,0,1,faces,female,0,1,objects,A,small,VS,O,53,E01,218.560546875,0
0,0.0,0,24534,2.62109375,0.158203125,9.0,0.0,15,81,11,1382.80810546875,932.181640625,0,1,faces,female,0,1,objects,A,small,VS,O,53,E01,218.560546875,0
0,0.0,1,24536,3.1015625,0.125,10.0,0.0,13,66,13,1275.31469726562,311.089172363281,0,1,faces,male,0,1,objects,A,small,VS,O,53,E01,218.560546875,0
0,0.0,0,24560,0.8046875,0.248046875,2.0,1.0,13,57,3,1149.37609863281,335.649810791016,0,1,objects,small,1,1,faces,P,female,VS,F,54,E01,222.759765625,0
0,0.0,0,24562,1.32421875,0.146484375,4.0,1.0,3,12,5,675.365478515625,374.251831054688,0,1,faces,male,1,1,faces,P,female,VS,F,54,E01,222.759765625,0
0,1.0,0,24577,0.5390625,0.36328125,2.0,1.0,13,56,2,1177.07690429688,244.857757568359,0,1,objects,small,1,1,objects,P,small,VS,O,55,E01,226.958984375,1
0,0.0,0,24582,3.330078125,0.43359375,4.0,1.0,3,16,7,655.642333984375,724.762451171875,0,1,faces,male,1,1,objects,P,small,VS,O,55,E01,226.958984375,0
0,1.0,0,24599,1.09765625,0.1875,2.0,1.0,10,58,3,1141.20251464844,479.136810302734,0,1,faces,male,1,1,objects,P,big,VS,O,56,E01,231.158203125,1
0,1.0,0,24600,1.353515625,0.224609375,3.0,1.0,7,42,4,999.66650390625,628.956787109375,0,1,objects,small,1,1,objects,P,big,VS,O,56,E01,231.158203125,1
0,1.0,0,24601,1.625,0.171875,4.0,1.0,11,60,5,1178.12170410156,627.736511230469,0,1,objects,big,1,1,objects,P,big,VS,O,56,E01,231.158203125,1
0,1.0,0,24602,1.873046875,0.267578125,5.0,0.0,2,15,6,624.904479980469,657.756713867188,0,1,objects,small,1,1,objects,P,big,VS,O,56,E01,231.158203125,1
0,1.0,0,24603,2.23046875,0.22265625,6.0,0.0,8,52,7,1099.73718261719,760.257995605469,0,1,objects,small,1,1,objects,P,big,VS,O,56,E01,231.158203125,1
0,1.0,0,24604,2.515625,0.177734375,7.0,0.0,13,71,8,1286.58728027344,838.879699707031,0,1,faces,female,1,1,objects,P,big,VS,O,56,E01,231.158203125,1
0,0.0,0,24673,0.806640625,0.212890625,2.0,1.0,5,12,3,614.376281738281,378.565338134766,0,1,faces,female,0,1,objects,A,big,VS,O,59,E01,243.755859375,0
0,0.0,0,24674,2.439453125,0.146484375,3.0,1.0,13,67,4,1282.03161621094,457.039001464844,0,1,objects,big,0,1,objects,A,big,VS,O,59,E01,243.755859375,0
0,0.0,0,24678,3.455078125,0.494140625,5.0,0.0,2,2,8,557.765747070312,256.706207275391,0,1,objects,small,0,1,objects,A,big,VS,O,59,E01,243.755859375,0
0,0.0,0,24691,0.8828125,0.126953125,2.0,1.0,9,38,5,953.031372070312,275.580017089844,0,1,objects,small,0,1,faces,A,female,VS,I,60,E01,247.955078125,0
0,0.0,0,24694,1.421875,0.134765625,3.0,1.0,7,29,8,898.585876464844,246.606292724609,0,1,faces,male,0,1,faces,A,female,VS,I,60,E01,247.955078125,0
0,0.0,1,24695,1.625,0.14453125,4.0,1.0,12,49,9,1110.39953613281,452.432434082031,0,1,faces,female,0,1,faces,A,female,VS,I,60,E01,247.955078125,0
0,0.0,0,24697,1.96875,0.240234375,5.0,0.0,5,13,11,687.570251464844,473.148468017578,0,1,faces,male,0,1,faces,A,female,VS,I,60,E01,247.955078125,0
0,0.0,0,24698,2.896484375,0.19921875,6.0,0.0,13,53,12,1108.64721679688,821.785705566406,0,1,faces,female,0,1,faces,A,female,VS,I,60,E01,247.955078125,0
0,0.0,0,24699,3.17578125,0.265625,7.0,0.0,2,8,13,557.508117675781,868.11376953125,0,1,faces,male,0,1,faces,A,female,VS,I,60,E01,247.955078125,0
0,0.0,0,24700,3.482421875,0.138671875,8.0,0.0,3,9,14,543.233947753906,952.617431640625,0,1,faces,female,0,1,faces,A,female,VS,I,60,E01,247.955078125,0
0,0.0,0,24721,0.99609375,0.3125,2.0,1.0,12,73,5,1372.51599121094,184.513458251953,0,1,faces,female,0,1,faces,A,female,VS,F,61,E01,252.154296875,0
0,0.0,0,24722,1.353515625,0.30859375,3.0,1.0,13,74,6,1370.14331054688,265.791564941406,0,1,faces,female,0,1,faces,A,female,VS,F,61,E01,252.154296875,0
0,0.0,0,24723,1.693359375,0.154296875,4.0,1.0,11,65,7,1268.61010742188,273.91357421875,0,1,objects,big,0,1,faces,A,female,VS,F,61,E01,252.154296875,0
0,0.0,0,24725,2.109375,0.14453125,5.0,0.0,1,3,9,561.154541015625,351.471466064453,0,1,objects,big,0,1,faces,A,female,VS,F,61,E01,252.154296875,0
0,0.0,0,24726,2.318359375,0.16796875,6.0,0.0,4,22,10,740.606018066406,436.819396972656,0,1,faces,female,0,1,faces,A,female,VS,F,61,E01,252.154296875,0
0,0.0,0,24727,2.533203125,0.1953125,7.0,0.0,2,4,11,572.576049804688,449.65234375,0,1,faces,male,0,1,faces,A,female,VS,F,61,E01,252.154296875,0
0,0.0,0,24728,2.80078125,0.181640625,8.0,0.0,3,16,12,701.850524902344,725.381225585938,0,1,faces,male,0,1,faces,A,female,VS,F,61,E01,252.154296875,0
0,0.0,0,24729,3.02734375,0.138671875,9.0,0.0,7,34,13,850.96337890625,736.527038574219,0,1,faces,male,0,1,faces,A,female,VS,F,61,E01,252.154296875,0
0,0.0,0,24731,3.388671875,0.16015625,10.0,0.0,15,81,15,1396.06945800781,906.123840332031,0,1,faces,female,0,1,faces,A,female,VS,F,61,E01,252.154296875,0
0,1.0,0,24806,1.083984375,0.251953125,2.0,1.0,11,55,5,1188.27416992188,174.363555908203,0,1,faces,female,1,1,faces,P,male,VS,F,64,E01,264.751953125,1
0,1.0,0,24807,1.37890625,0.126953125,3.0,1.0,13,64,6,1282.58129882812,179.22395324707,0,1,faces,female,1,1,faces,P,male,VS,F,64,E01,264.751953125,1
0,0.0,1,24831,1.345703125,0.193359375,2.0,1.0,11,59,6,1165.75231933594,583.912170410156,0,1,faces,male,0,1,objects,P,small,VS,O,65,E01,268.951171875,0
0,0.0,1,24833,1.7578125,0.21484375,3.0,1.0,3,13,8,686.409851074219,481.324584960938,0,1,objects,big,0,1,objects,P,small,VS,O,65,E01,268.951171875,0
0,0.0,0,24835,2.19921875,0.25,4.0,1.0,2,11,10,646.60400390625,238.121948242188,0,1,faces,female,0,1,objects,P,small,VS,O,65,E01,268.951171875,0
0,0.0,0,24838,2.92578125,0.1640625,5.0,0.0,14,75,13,1380.693359375,341.766754150391,0,1,faces,male,0,1,objects,P,small,VS,O,65,E01,268.951171875,0
0,0.0,1,24840,3.625,0.16015625,6.0,0.0,10,52,15,1034.70227050781,723.556762695312,0,1,objects,big,0,1,objects,P,small,VS,O,65,E01,268.951171875,0
0,1.0,1,24885,0.99609375,0.16796875,2.0,1.0,12,66,3,1306.92932128906,333.741424560547,0,1,faces,male,1,1,faces,P,male,VS,F,67,E01,277.349609375,1
0,1.0,0,24887,1.38671875,0.23046875,3.0,1.0,3,23,5,737.35498046875,516.80224609375,0,1,objects,small,1,1,faces,P,male,VS,F,67,E01,277.349609375,1
0,1.0,0,24888,1.673828125,0.1328125,4.0,1.0,7,50,6,1032.78125,525.287109375,0,1,objects,big,1,1,faces,P,male,VS,F,67,E01,277.349609375,1
0,1.0,1,24889,1.908203125,0.119140625,5.0,0.0,1,2,7,575.541442871094,289.832977294922,0,1,faces,female,1,1,faces,P,male,VS,F,67,E01,277.349609375,1
0,1.0,0,24892,2.587890625,0.291015625,6.0,0.0,8,52,10,1058.1748046875,712.161926269531,0,1,faces,male,1,1,faces,P,male,VS,F,67,E01,277.349609375,1
0,1.0,0,24893,2.951171875,0.287109375,7.0,0.0,4,25,11,783.363586425781,732.798156738281,0,1,faces,female,1,1,faces,P,male,VS,F,67,E01,277.349609375,1
0,0.0,0,24943,1.0625,0.208984375,2.0,1.0,3,11,5,659.598693847656,243.92138671875,0,1,faces,male,0,1,faces,A,male,VS,I,69,E01,285.748046875,0
0,0.0,0,24944,1.310546875,0.232421875,3.0,1.0,5,21,6,766.691467285156,329.737274169922,0,1,faces,female,0,1,faces,A,male,VS,I,69,E01,285.748046875,0
1,0.0,0,24947,2.017578125,0.232421875,4.0,1.0,6,25,9,770.143310546875,747.523376464844,0,1,faces,male,0,1,faces,A,male,VS,I,69,E01,285.748046875,0
0,0.0,0,24948,2.291015625,0.171875,5.0,0.0,11,34,10,871.250244140625,742.894958496094,0,1,faces,female,0,1,faces,A,male,VS,I,69,E01,285.748046875,0
0,0.0,1,24950,2.65625,0.18359375,6.0,0.0,9,32,12,877.2138671875,587.518737792969,0,1,faces,female,0,1,faces,A,male,VS,I,69,E01,285.748046875,0
0,0.0,0,24952,3.109375,0.14453125,7.0,0.0,2,6,14,538.912292480469,622.178161621094,0,1,faces,male,0,1,faces,A,male,VS,I,69,E01,285.748046875,0
0,0.0,0,24954,3.62890625,0.1875,8.0,0.0,15,77,16,1395.15783691406,535.680786132812,0,1,faces,female,0,1,faces,A,male,VS,I,69,E01,285.748046875,0
1,0.0,0,24973,1.1875,0.16796875,2.0,1.0,7,37,5,966.644775390625,188.995407104492,0,1,faces,male,0,1,faces,P,male,VS,I,70,E01,289.947265625,0
0,0.0,1,24977,2.515625,0.2265625,4.0,1.0,2,13,9,706.224426269531,415.048828125,0,1,faces,female,0,1,faces,P,male,VS,I,70,E01,289.947265625,0
0,0.0,0,24979,2.966796875,0.123046875,5.0,0.0,3,14,11,640.130615234375,512.093933105469,0,1,faces,male,0,1,faces,P,male,VS,I,70,E01,289.947265625,0
0,0.0,0,24980,3.19140625,0.1796875,6.0,0.0,10,60,12,1192.18176269531,687.569580078125,0,1,objects,small,0,1,faces,P,male,VS,I,70,E01,289.947265625,0
1,0.0,0,24981,3.421875,0.19140625,7.0,0.0,14,79,13,1365.166015625,783.748352050781,0,1,faces,female,0,1,faces,P,male,VS,I,70,E01,289.947265625,0
0,0.0,0,24982,3.640625,0.134765625,8.0,0.0,15,80,14,1385.958984375,830.299133300781,0,1,objects,small,0,1,faces,P,male,VS,I,70,E01,289.947265625,0
0,1.0,0,25029,1.25,0.185546875,2.0,1.0,5,31,5,907.6494140625,449.379577636719,0,1,faces,female,1,1,faces,P,male,VS,I,72,E01,298.345703125,1
0,0.0,0,25254,0.6875,0.220703125,2.0,1.0,9,35,3,871.778991699219,873.103149414062,0,1,faces,female,0,1,objects,A,small,VS,O,74,E01,306.744140625,0
1,0.0,0,25255,0.94921875,0.125,3.0,1.0,8,34,4,843.197875976562,761.644348144531,0,1,faces,female,0,1,objects,A,small,VS,O,74,E01,306.744140625,0
1,0.0,0,25259,1.677734375,0.189453125,5.0,0.0,7,33,8,863.57177734375,630.296569824219,0,1,objects,big,0,1,objects,A,small,VS,O,74,E01,306.744140625,0
0,0.0,0,25261,2.09375,0.201171875,6.0,0.0,1,7,10,537.177124023438,724.552795410156,0,1,objects,small,0,1,objects,A,small,VS,O,74,E01,306.744140625,0
0,0.0,1,25262,2.40625,0.1484375,7.0,0.0,5,30,11,835.083862304688,377.385040283203,0,1,faces,male,0,1,objects,A,small,VS,O,74,E01,306.744140625,0
0,0.0,0,25264,2.7265625,0.224609375,8.0,0.0,4,28,13,838.209777832031,163.199249267578,0,1,objects,small,0,1,objects,A,small,VS,O,74,E01,306.744140625,0
0,0.0,1,25265,2.998046875,0.15625,9.0,0.0,3,11,14,661.988037109375,211.389556884766,0,1,objects,small,0,1,objects,A,small,VS,O,74,E01,306.744140625,0
0,0.0,0,25290,1.38671875,0.1484375,2.0,1.0,11,55,8,1190.2490234375,164.600006103516,0,1,objects,big,0,1,objects,A,big,VS,O,75,E01,310.943359375,0
0,0.0,0,25291,1.572265625,0.201171875,3.0,1.0,8,37,9,976.789001464844,158.712829589844,0,1,objects,small,0,1,objects,A,big,VS,O,75,E01,310.943359375,0
0,0.0,0,25296,2.6640625,0.17578125,4.0,1.0,7,34,14,862.425109863281,694.780578613281,0,1,faces,male,0,1,objects,A,big,VS,O,75,E01,310.943359375,0
0,1.0,0,25321,0.47265625,0.26171875,2.0,1.0,3,10,3,644.225769042969,174.7392578125,0,1,faces,male,1,1,faces,P,female,VS,F,76,E01,315.142578125,1
0,1.0,0,25322,0.845703125,0.2421875,3.0,1.0,13,73,4,1336.42272949219,188.365142822266,0,1,faces,male,1,1,faces,P,female,VS,F,76,E01,315.142578125,1
0,1.0,0,25324,1.462890625,0.24609375,5.0,0.0,4,12,6,644.184814453125,345.332092285156,0,1,objects,small,1,1,faces,P,female,VS,F,76,E01,315.142578125,1
0,1.0,0,25325,1.767578125,0.2890625,6.0,0.0,2,5,7,547.527954101562,553.799011230469,0,1,faces,male,1,1,faces,P,female,VS,F,76,E01,315.142578125,1
0,1.0,0,25326,2.107421875,0.2109375,7.0,0.0,6,23,8,742.960693359375,555.971252441406,0,1,faces,male,1,1,faces,P,female,VS,F,76,E01,315.142578125,1
0,1.0,0,25327,2.361328125,0.255859375,8.0,0.0,8,33,9,855.112670898438,630.753295898438,0,1,faces,female,1,1,faces,P,female,VS,F,76,E01,315.142578125,1
0,0.0,0,25345,1.314453125,0.25390625,2.0,1.0,11,66,3,1286.31823730469,381.132415771484,0,1,faces,male,0,1,faces,A,female,VS,I,77,E01,319.341796875,0
1,0.0,0,25347,1.859375,0.23828125,3.0,1.0,6,33,5,850.512329101562,614.813049316406,0,1,faces,male,0,1,faces,A,female,VS,I,77,E01,319.341796875,0
0,0.0,0,25348,2.166015625,0.1953125,4.0,1.0,2,6,6,554.998962402344,651.711242675781,0,1,faces,female,0,1,faces,A,female,VS,I,77,E01,319.341796875,0
0,0.0,0,25351,3.033203125,0.220703125,6.0,0.0,9,62,9,1158.38818359375,812.333862304688,0,1,objects,small,0,1,faces,A,female,VS,I,77,E01,319.341796875,0
0,0.0,0,25352,3.330078125,0.275390625,7.0,0.0,4,17,10,697.269897460938,850.956909179688,0,1,faces,male,0,1,faces,A,female,VS,I,77,E01,319.341796875,0
0,0.0,0,25353,3.787109375,0.22265625,8.0,0.0,10,63,11,1164.49426269531,911.869323730469,0,1,faces,female,0,1,faces,A,female,VS,I,77,E01,319.341796875,0
0,1.0,0,25397,0.634765625,0.259765625,2.0,1.0,10,57,2,1168.78063964844,339.539581298828,0,1,faces,female,1,1,objects,P,small,VS,O,79,E01,327.740234375,1
0,1.0,0,25398,0.939453125,0.291015625,3.0,1.0,9,49,3,1110.05383300781,417.940612792969,0,1,faces,male,1,1,objects,P,small,VS,O,79,E01,327.740234375,1
0,1.0,0,25400,1.544921875,0.12109375,5.0,0.0,1,8,5,582.695068359375,811.261291503906,0,1,faces,male,1,1,objects,P,small,VS,O,79,E01,327.740234375,1
0,1.0,1,25421,1.27734375,0.150390625,2.0,1.0,11,56,5,1132.85607910156,233.787033081055,0,1,faces,male,1,1,objects,P,big,VS,O,80,E01,331.939453125,1
0,0.0,0,25428,3.578125,0.138671875,4.0,1.0,7,24,12,734.587158203125,618.5146484375,0,1,objects,small,1,1,objects,P,big,VS,O,80,E01,331.939453125,0
0,0.0,0,25509,1.03515625,0.169921875,2.0,1.0,2,11,4,649.567138671875,261.710052490234,0,1,objects,small,0,1,faces,A,male,VS,I,83,E01,344.537109375,0
0,0.0,0,25510,1.2578125,0.24609375,3.0,1.0,3,13,5,673.773193359375,417.258270263672,0,1,faces,female,0,1,faces,A,male,VS,I,83,E01,344.537109375,0
0,0.0,0,25511,1.5546875,0.248046875,4.0,1.0,8,31,6,853.192932128906,443.381225585938,0,1,objects,small,0,1,faces,A,male,VS,I,83,E01,344.537109375,0
0,0.0,0,25512,1.861328125,0.3203125,5.0,0.0,6,24,7,763.790771484375,656.367492675781,0,1,faces,female,0,1,faces,A,male,VS,I,83,E01,344.537109375,0
0,0.0,0,25513,2.31640625,0.1328125,6.0,0.0,10,52,8,1018.34820556641,770.666870117188,0,1,faces,male,0,1,faces,A,male,VS,I,83,E01,344.537109375,0
1,0.0,0,25514,2.5,0.193359375,7.0,0.0,11,53,9,1083.18017578125,873.522338867188,0,1,objects,big,0,1,faces,A,male,VS,I,83,E01,344.537109375,0
0,0.0,1,25515,2.765625,0.134765625,8.0,0.0,4,18,10,686.312744140625,972.168334960938,0,1,faces,female,0,1,faces,A,male,VS,I,83,E01,344.537109375,0
0,0.0,0,25517,3.109375,0.154296875,9.0,0.0,12,54,12,1035.51330566406,933.08447265625,0,1,faces,male,0,1,faces,A,male,VS,I,83,E01,344.537109375,0
0,1.0,0,25562,0.642578125,0.181640625,2.0,1.0,7,28,3,837.283325195312,177.401565551758,0,1,faces,female,1,1,faces,P,female,VS,I,85,E01,352.935546875,1
0,1.0,0,25563,0.919921875,0.302734375,3.0,1.0,1,2,4,583.384399414062,238.555419921875,0,1,faces,female,1,1,faces,P,female,VS,I,85,E01,352.935546875,1
0,0.0,1,25591,0.53125,0.314453125,2.0,1.0,12,65,3,1242.96044921875,207.985778808594,0,1,faces,male,1,1,faces,P,female,VS,I,86,E01,357.134765625,0
0,0.0,0,25594,1.564453125,0.294921875,3.0,1.0,13,67,6,1248.97082519531,459.626647949219,0,1,faces,female,1,1,faces,P,female,VS,I,86,E01,357.134765625,0
0,0.0,0,25595,1.9375,0.140625,4.0,1.0,10,60,7,1149.59606933594,606.515380859375,0,1,objects,big,1,1,faces,P,female,VS,I,86,E01,357.134765625,0
0,0.0,0,25596,2.15234375,0.126953125,5.0,0.0,4,24,8,774.657958984375,629.412353515625,0,1,objects,small,1,1,faces,P,female,VS,I,86,E01,357.134765625,0
0,1.0,0,25739,0.576171875,0.251953125,2.0,1.0,12,65,4,1288.14086914062,274.851623535156,0,1,faces,female,1,1,faces,P,male,VS,F,91,E01,378.130859375,1
0,0.0,0,25856,0.623046875,0.140625,2.0,1.0,4,29,2,854.031677246094,257.240814208984,0,1,objects,small,0,1,faces,A,female,VS,F,95,E01,394.927734375,0
0,0.0,0,25858,1.01171875,0.216796875,3.0,1.0,10,65,4,1265.45104980469,269.055755615234,0,1,faces,female,0,1,faces,A,female,VS,F,95,E01,394.927734375,0
0,0.0,0,25859,1.283203125,0.1953125,4.0,1.0,12,75,5,1371.34887695312,339.800170898438,0,1,objects,small,0,1,faces,A,female,VS,F,95,E01,394.927734375,0
0,0.0,0,25860,1.5234375,0.240234375,5.0,0.0,13,76,6,1374.42687988281,442.417602539062,0,1,faces,female,0,1,faces,A,female,VS,F,95,E01,394.927734375,0
0,0.0,0,25861,1.84375,0.26171875,6.0,0.0,14,78,7,1365.25610351562,641.959655761719,0,1,faces,female,0,1,faces,A,female,VS,F,95,E01,394.927734375,0
0,0.0,1,25862,2.3828125,0.173828125,7.0,0.0,2,3,8,575.637268066406,386.529052734375,0,1,faces,male,0,1,faces,A,female,VS,F,95,E01,394.927734375,0
0,0.0,0,25864,2.78125,0.19921875,8.0,0.0,5,32,10,822.337158203125,526.693420410156,0,1,faces,male,0,1,faces,A,female,VS,F,95,E01,394.927734375,0
0,0.0,0,25865,3.08203125,0.236328125,9.0,0.0,9,61,11,1133.76977539062,733.403564453125,0,1,faces,female,0,1,faces,A,female,VS,F,95,E01,394.927734375,0
0,0.0,1,25866,3.39453125,0.171875,10.0,0.0,6,36,12,901.835327148438,920.690856933594,0,1,faces,male,0,1,faces,A,female,VS,F,95,E01,394.927734375,0
0,0.0,0,25869,3.892578125,0.177734375,11.0,0.0,15,80,15,1371.3046875,816.669921875,0,1,objects,big,0,1,faces,A,female,VS,F,95,E01,394.927734375,0
0,1.0,1,25882,1.001953125,0.115234375,2.0,1.0,7,48,3,1057.10620117188,290.988800048828,0,1,faces,female,1,1,faces,P,female,VS,I,96,E01,399.126953125,1
0,1.0,0,25884,1.55078125,0.185546875,3.0,1.0,10,58,5,1157.654296875,449.244750976562,0,1,faces,male,1,1,faces,P,female,VS,I,96,E01,399.126953125,1
0,1.0,0,25932,0.76953125,0.193359375,2.0,1.0,12,76,3,1385.90087890625,465.8408203125,0,1,faces,male,1,1,faces,P,male,VS,F,98,E01,407.525390625,1
