refix,pretarget,multifix,urevent,tonset,dur_added,rank,first_rank,stposrel,stposabs,n,x,y,istarget,isdistractor,distractor_cat,ditractor_atr,trial_targetseen,trial_correct,trial_cat,trial_resp,trial_atr,trial_type,trial_cattype,trial_number,trial_subject,trial_bgn_latency,Nrank,N_subj_rank,NC_subj_rank,NC_rank,TS,VSNT_EX,isEX
0,1,0,30138,1.185546875,0.150390625,2,1,5,33,4,813.9765625,651.543518066406,0,1,objects,small,1,1,faces,P,male,VS,I,194,J04,810.650390625,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,30139,1.3515625,0.291015625,3,1,4,24,5,734.692443847656,657.508361816406,0,1,faces,male,1,1,faces,P,male,VS,I,194,J04,810.650390625,0.2,0.125,-0.375,-0.3,1.0,1.0,0.0
0,1,0,30140,1.673828125,0.177734375,4,1,7,41,6,991.997192382812,511.3251953125,0,1,objects,big,1,1,faces,P,male,VS,I,194,J04,810.650390625,0.4,0.25,-0.25,-0.09999999999999998,1.0,1.0,0.0
0,1,0,30142,2.548828125,0.21484375,5,0,11,60,8,1134.8740234375,668.779418945312,0,1,faces,female,1,1,faces,P,male,VS,I,194,J04,810.650390625,0.6,0.375,-0.125,0.09999999999999998,1.0,1.0,0.0
0,1,0,30191,1.48046875,0.17578125,2,1,4,32,6,838.212524414062,512.977355957031,0,1,faces,female,0,1,objects,A,big,EX,O,197,J04,823.248046875,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,30193,2.466796875,0.41015625,3,1,15,81,8,1388.70178222656,936.032287597656,0,1,objects,big,0,1,objects,A,big,EX,O,197,J04,823.248046875,0.25,0.125,-0.375,-0.25,0.0,0.0,1.0
0,1,0,30194,2.890625,0.291015625,4,1,14,80,9,1387.89892578125,820.684204101562,0,1,objects,small,0,1,objects,A,big,EX,O,197,J04,823.248046875,0.5,0.25,-0.25,0.0,0.0,0.0,1.0
0,1,0,30195,3.21875,0.412109375,5,0,11,67,10,1230.42663574219,423.377777099609,0,1,objects,small,0,1,objects,A,big,EX,O,197,J04,823.248046875,0.75,0.375,-0.125,0.25,0.0,0.0,1.0
0,1,0,30196,3.640625,0.9140625,6,0,8,58,11,1153.18432617188,430.282806396484,0,1,objects,big,0,1,objects,A,big,EX,O,197,J04,823.248046875,1.0,0.5,0.0,0.5,0.0,0.0,1.0
0,1,0,30227,0.681640625,0.408203125,2,1,2,3,3,532.054931640625,357.188110351562,0,1,faces,female,0,1,faces,A,female,EX,F,199,J04,831.646484375,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,30233,3.009765625,0.193359375,3,1,13,60,9,1122.16589355469,635.630554199219,0,1,faces,female,0,1,faces,A,female,EX,F,199,J04,831.646484375,1.0,0.125,-0.375,0.5,0.0,0.0,1.0
0,1,0,30268,0.88671875,0.689453125,2,1,2,7,3,565.434204101562,732.72802734375,0,1,faces,male,0,1,faces,A,male,EX,F,201,J04,840.044921875,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,30269,1.623046875,0.482421875,3,1,10,53,4,1069.79541015625,797.66552734375,0,1,faces,female,0,1,faces,A,male,EX,F,201,J04,840.044921875,0.25,0.125,-0.375,-0.25,0.0,0.0,1.0
0,1,0,30272,2.56640625,0.46875,4,1,6,31,7,854.562744140625,436.901275634766,0,1,objects,small,0,1,faces,A,male,EX,F,201,J04,840.044921875,0.5,0.25,-0.25,0.0,0.0,0.0,1.0
0,1,0,30273,3.078125,0.228515625,5,0,14,68,8,1303.53601074219,576.055969238281,0,1,faces,female,0,1,faces,A,male,EX,F,201,J04,840.044921875,0.75,0.375,-0.125,0.25,0.0,0.0,1.0
0,1,0,30274,3.318359375,0.93359375,6,0,15,78,9,1345.14440917969,608.498352050781,0,1,objects,small,0,1,faces,A,male,EX,F,201,J04,840.044921875,1.0,0.5,0.0,0.5,0.0,0.0,1.0
0,1,0,30363,0.939453125,0.50390625,2,1,8,53,4,1090.40148925781,846.959533691406,0,1,faces,female,0,1,faces,A,male,EX,I,207,J04,865.240234375,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,30364,1.470703125,0.263671875,3,1,14,79,5,1328.80883789062,722.223083496094,0,1,objects,small,0,1,faces,A,male,EX,I,207,J04,865.240234375,0.5,0.125,-0.375,0.0,0.0,0.0,1.0
0,1,1,30366,2.0,0.490234375,4,1,3,5,7,570.537475585938,552.85009765625,0,1,objects,big,0,1,faces,A,male,EX,I,207,J04,865.240234375,1.0,0.25,-0.25,0.5,0.0,0.0,1.0
0,1,0,30437,1.068359375,0.357421875,3,1,7,42,5,967.365356445312,602.909240722656,0,1,faces,male,1,1,faces,P,male,VS,F,212,J04,886.236328125,0.0,0.125,-0.375,-0.5,1.0,1.0,0.0
0,1,0,30439,1.6328125,0.158203125,4,1,4,20,7,744.803161621094,201.561431884766,0,1,faces,male,1,1,faces,P,male,VS,F,212,J04,886.236328125,0.3333333333333333,0.25,-0.25,-0.16666666666666669,1.0,1.0,0.0
0,1,0,24402,0.580078125,0.150390625,2,1,2,15,4,642.611022949219,625.616516113281,0,1,faces,female,1,1,faces,P,female,VS,I,11,E09,42.193359375,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,24455,1.23046875,0.166015625,2,1,2,5,6,530.402099609375,524.948181152344,0,1,faces,female,1,1,faces,P,female,VS,I,13,E09,50.591796875,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,24457,1.53515625,0.30078125,3,1,1,2,8,560.668334960938,256.979278564453,0,1,objects,small,1,1,faces,P,female,VS,I,13,E09,50.591796875,0.3333333333333333,0.125,-0.375,-0.16666666666666669,1.0,1.0,0.0
0,1,1,24567,0.72265625,0.23828125,3,1,7,26,3,745.6474609375,864.486450195312,0,1,faces,female,1,1,faces,P,female,VS,F,18,E09,71.587890625,0.0,0.125,-0.375,-0.5,1.0,1.0,0.0
0,1,1,24593,1.14453125,0.140625,2,1,3,24,5,727.990478515625,675.483154296875,0,1,faces,female,1,1,faces,P,female,VS,F,19,E09,75.787109375,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,1,24595,1.490234375,0.15625,3,1,2,7,7,516.982055664062,750.371826171875,0,1,faces,female,1,1,faces,P,female,VS,F,19,E09,75.787109375,0.16666666666666666,0.125,-0.375,-0.33333333333333337,1.0,1.0,0.0
0,1,0,24597,1.884765625,0.12890625,4,1,7,45,9,929.187561035156,984.7041015625,0,1,objects,big,1,1,faces,P,female,VS,F,19,E09,75.787109375,0.3333333333333333,0.25,-0.25,-0.16666666666666669,1.0,1.0,0.0
0,1,0,24598,2.048828125,0.259765625,5,0,6,36,10,845.938720703125,949.840270996094,0,1,faces,female,1,1,faces,P,female,VS,F,19,E09,75.787109375,0.5,0.375,-0.125,0.0,1.0,1.0,0.0
0,1,1,24600,2.55078125,0.166015625,6,0,12,70,12,1243.78381347656,744.133422851562,0,1,faces,female,1,1,faces,P,female,VS,F,19,E09,75.787109375,0.6666666666666666,0.5,0.0,0.16666666666666663,1.0,1.0,0.0
0,1,0,24602,2.84375,0.251953125,7,0,15,77,14,1378.35620117188,540.724731445312,0,1,faces,male,1,1,faces,P,female,VS,F,19,E09,75.787109375,0.8333333333333334,0.625,0.125,0.33333333333333337,1.0,1.0,0.0
0,1,0,24604,3.359375,0.11328125,8,0,9,47,16,1085.89086914062,214.461685180664,0,1,objects,big,1,1,faces,P,female,VS,F,19,E09,75.787109375,1.0,0.75,0.25,0.5,1.0,1.0,0.0
0,1,0,24667,0.462890625,0.216796875,2,1,10,40,2,910.89013671875,446.242492675781,0,1,faces,male,0,1,objects,A,big,EX,O,22,E09,88.384765625,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,1,24670,1.185546875,0.21484375,3,1,3,8,5,555.634338378906,848.309997558594,0,1,faces,male,0,1,objects,A,big,EX,O,22,E09,88.384765625,0.16666666666666666,0.125,-0.375,-0.33333333333333337,0.0,0.0,1.0
0,1,1,24672,1.654296875,0.162109375,4,1,1,3,7,593.524536132812,363.858703613281,0,1,objects,big,0,1,objects,A,big,EX,O,22,E09,88.384765625,0.3333333333333333,0.25,-0.25,-0.16666666666666669,0.0,0.0,1.0
0,1,0,24674,2.158203125,0.337890625,5,0,4,11,9,649.319519042969,230.200531005859,0,1,faces,female,0,1,objects,A,big,EX,O,22,E09,88.384765625,0.5,0.375,-0.125,0.0,0.0,0.0,1.0
0,1,0,24675,2.541015625,0.591796875,6,0,6,28,10,836.611206054688,128.010986328125,0,1,objects,big,0,1,objects,A,big,EX,O,22,E09,88.384765625,0.6666666666666666,0.5,0.0,0.16666666666666663,0.0,0.0,1.0
0,1,0,24677,3.677734375,0.26171875,7,0,8,31,12,818.822814941406,460.999206542969,0,1,objects,small,0,1,objects,A,big,EX,O,22,E09,88.384765625,0.8333333333333334,0.625,0.125,0.33333333333333337,0.0,0.0,1.0
0,1,0,24678,3.984375,0.30078125,8,0,2,5,13,601.049743652344,510.155700683594,0,1,faces,male,0,1,objects,A,big,EX,O,22,E09,88.384765625,1.0,0.75,0.25,0.5,0.0,0.0,1.0
0,1,0,24693,0.48046875,0.248046875,2,1,8,31,3,888.71923828125,430.134674072266,0,1,faces,female,1,1,faces,P,female,VS,I,23,E09,92.583984375,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,24696,1.109375,0.142578125,3,1,2,8,6,569.049133300781,879.728942871094,0,1,faces,male,1,1,faces,P,female,VS,I,23,E09,92.583984375,0.16666666666666666,0.125,-0.375,-0.33333333333333337,1.0,1.0,0.0
0,1,0,24698,1.52734375,0.111328125,4,1,9,35,8,841.06982421875,859.6123046875,0,1,faces,female,1,1,faces,P,female,VS,I,23,E09,92.583984375,0.3333333333333333,0.25,-0.25,-0.16666666666666669,1.0,1.0,0.0
0,1,0,24702,2.1484375,0.15625,5,0,15,63,12,1159.26525878906,939.754272460938,0,1,faces,male,1,1,faces,P,female,VS,I,23,E09,92.583984375,0.5,0.375,-0.125,0.0,1.0,1.0,0.0
0,1,0,24779,0.4921875,0.11328125,2,1,2,30,2,871.323425292969,377.502807617188,0,1,faces,male,1,1,faces,P,female,VS,F,26,E09,105.181640625,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,24781,0.88671875,0.28515625,3,1,4,36,4,853.151123046875,950.453002929688,0,1,faces,female,1,1,faces,P,female,VS,F,26,E09,105.181640625,0.16666666666666666,0.125,-0.375,-0.33333333333333337,1.0,1.0,0.0
0,1,1,24782,1.26171875,0.12890625,4,1,7,42,5,943.383972167969,626.781372070312,0,1,faces,male,1,1,faces,P,female,VS,F,26,E09,105.181640625,0.3333333333333333,0.25,-0.25,-0.16666666666666669,1.0,1.0,0.0
0,1,1,24784,1.619140625,0.146484375,5,0,15,80,7,1355.73840332031,863.757751464844,0,1,faces,male,1,1,faces,P,female,VS,F,26,E09,105.181640625,0.5,0.375,-0.125,0.0,1.0,1.0,0.0
0,1,0,24786,1.98046875,0.12890625,6,0,14,79,9,1391.24694824219,751.547546386719,0,1,faces,male,1,1,faces,P,female,VS,F,26,E09,105.181640625,0.6666666666666666,0.5,0.0,0.16666666666666663,1.0,1.0,0.0
0,1,1,25187,0.548828125,0.169921875,2,1,2,3,3,585.219970703125,363.133819580078,0,1,faces,female,0,1,objects,A,big,EX,O,40,E09,163.970703125,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,25189,0.98046875,0.244140625,3,1,1,2,5,583.936950683594,269.324066162109,0,1,objects,small,0,1,objects,A,big,EX,O,40,E09,163.970703125,0.125,0.125,-0.375,-0.375,0.0,0.0,1.0
0,1,0,25191,1.423828125,0.23828125,4,1,3,19,7,772.050231933594,176.47917175293,0,1,faces,male,0,1,objects,A,big,EX,O,40,E09,163.970703125,0.25,0.25,-0.25,-0.25,0.0,0.0,1.0
0,1,0,25194,2.1953125,0.119140625,5,0,13,57,10,1185.42846679688,383.420318603516,0,1,objects,big,0,1,objects,A,big,EX,O,40,E09,163.970703125,0.375,0.375,-0.125,-0.125,0.0,0.0,1.0
0,1,1,25195,2.359375,0.1875,6,0,15,77,11,1353.15148925781,576.348083496094,0,1,faces,female,0,1,objects,A,big,EX,O,40,E09,163.970703125,0.5,0.5,0.0,0.0,0.0,0.0,1.0
0,1,1,25199,3.109375,0.173828125,8,0,6,33,15,837.012817382812,651.427734375,0,1,faces,female,0,1,objects,A,big,EX,O,40,E09,163.970703125,0.75,0.75,0.25,0.25,0.0,0.0,1.0
0,1,0,25201,3.53125,0.154296875,9,0,5,26,17,735.491882324219,802.895812988281,0,1,faces,male,0,1,objects,A,big,EX,O,40,E09,163.970703125,0.875,0.875,0.375,0.375,0.0,0.0,1.0
0,1,0,25202,3.70703125,0.1875,10,0,4,25,18,758.80224609375,790.386291503906,0,1,faces,male,0,1,objects,A,big,EX,O,40,E09,163.970703125,1.0,1.0,0.5,0.5,0.0,0.0,1.0
0,1,0,25317,2.53515625,0.1640625,2,1,5,31,4,883.573181152344,481.575012207031,0,1,faces,female,1,1,objects,P,big,VS,O,44,E09,180.767578125,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,25319,3.056640625,0.13671875,3,1,14,75,6,1366.79956054688,361.331115722656,0,1,faces,male,1,1,objects,P,big,VS,O,44,E09,180.767578125,1.0,0.125,-0.375,0.5,1.0,1.0,0.0
0,1,0,25337,2.646484375,0.181640625,2,1,11,60,6,1156.47521972656,629.151184082031,0,1,objects,small,0,1,faces,A,male,EX,F,45,E09,184.966796875,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,25340,3.466796875,0.20703125,3,1,14,73,9,1375.63537597656,140.274002075195,0,1,objects,big,0,1,faces,A,male,EX,F,45,E09,184.966796875,1.0,0.125,-0.375,0.5,0.0,0.0,1.0
0,1,1,25719,1.546875,0.142578125,2,1,12,63,11,1153.72045898438,954.167297363281,0,1,faces,female,1,1,faces,P,male,VS,F,64,E09,264.751953125,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,25726,2.619140625,0.134765625,3,1,5,28,18,890.431213378906,159.458038330078,0,1,objects,big,1,1,faces,P,male,VS,F,64,E09,264.751953125,0.3333333333333333,0.125,-0.375,-0.16666666666666669,1.0,1.0,0.0
0,1,0,25727,2.818359375,0.1328125,4,1,13,64,19,1264.55969238281,153.674987792969,0,1,faces,female,1,1,faces,P,male,VS,F,64,E09,264.751953125,0.6666666666666666,0.25,-0.25,0.16666666666666663,1.0,1.0,0.0
0,1,0,25728,2.986328125,0.19140625,5,0,11,55,20,1174.38916015625,127.884315490723,0,1,faces,female,1,1,faces,P,male,VS,F,64,E09,264.751953125,1.0,0.375,-0.125,0.5,1.0,1.0,0.0
0,1,0,25746,0.62890625,0.16796875,2,1,8,37,2,978.075500488281,163.777191162109,0,1,faces,female,1,1,objects,P,small,VS,O,65,E09,268.951171875,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,25747,0.869140625,0.46875,3,1,12,65,3,1270.54370117188,259.665893554688,0,1,objects,big,1,1,objects,P,small,VS,O,65,E09,268.951171875,0.3333333333333333,0.125,-0.375,-0.16666666666666669,1.0,1.0,0.0
0,1,0,25750,1.9921875,0.255859375,4,1,11,59,6,1177.92651367188,578.992065429688,0,1,faces,male,1,1,objects,P,small,VS,O,65,E09,268.951171875,0.6666666666666666,0.25,-0.25,0.16666666666666663,1.0,1.0,0.0
0,1,0,25752,2.552734375,0.2421875,5,0,6,27,8,807.214538574219,900.035949707031,0,1,objects,small,1,1,objects,P,small,VS,O,65,E09,268.951171875,1.0,0.375,-0.125,0.5,1.0,1.0,0.0
0,1,0,25774,1.77734375,0.189453125,2,1,7,49,3,1077.53259277344,456.384796142578,0,1,faces,male,0,1,objects,A,small,EX,O,66,E09,273.150390625,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,25776,2.29296875,0.228515625,3,1,2,13,5,671.065246582031,465.170379638672,0,1,faces,male,0,1,objects,A,small,EX,O,66,E09,273.150390625,1.0,0.125,-0.375,0.5,0.0,0.0,1.0
0,1,0,25861,2.076171875,0.2421875,2,1,15,67,9,1281.01110839844,444.506500244141,0,1,faces,male,1,1,faces,P,female,VS,I,68,E09,281.548828125,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,25862,2.376953125,0.1953125,3,1,10,40,10,952.095642089844,477.943603515625,0,1,faces,female,1,1,faces,P,female,VS,I,68,E09,281.548828125,1.0,0.125,-0.375,0.5,1.0,1.0,0.0
0,1,1,25953,3.11328125,0.12890625,2,1,8,33,10,845.313354492188,690.086303710938,0,1,objects,small,0,1,faces,A,male,EX,F,71,E09,294.146484375,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,25955,3.373046875,0.287109375,3,1,9,50,12,1062.40478515625,572.361145019531,0,1,faces,female,0,1,faces,A,male,EX,F,71,E09,294.146484375,1.0,0.125,-0.375,0.5,0.0,0.0,1.0
0,1,0,26360,1.078125,0.11328125,2,1,7,34,5,843.933166503906,764.186340332031,0,1,faces,female,1,1,objects,P,small,VS,O,73,E09,302.544921875,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,1,26362,1.390625,0.119140625,3,1,1,3,7,556.917175292969,381.540069580078,0,1,faces,male,1,1,objects,P,small,VS,O,73,E09,302.544921875,1.0,0.125,-0.375,0.5,1.0,1.0,0.0
0,1,0,26573,0.556640625,0.220703125,2,1,1,1,2,609.093078613281,151.279479980469,0,1,faces,female,0,1,faces,A,female,EX,F,78,E09,323.541015625,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,26575,1.35546875,0.263671875,4,1,7,38,4,992.807983398438,259.107818603516,0,1,objects,big,0,1,faces,A,female,EX,F,78,E09,323.541015625,0.3333333333333333,0.25,-0.25,-0.16666666666666669,0.0,0.0,1.0
0,1,0,26576,1.65625,0.458984375,5,0,8,48,5,1095.21557617188,340.767211914062,0,1,faces,male,0,1,faces,A,female,EX,F,78,E09,323.541015625,0.5,0.375,-0.125,0.0,0.0,0.0,1.0
0,1,0,26578,2.525390625,0.638671875,6,0,14,68,7,1309.69653320312,540.549255371094,0,1,faces,male,0,1,faces,A,female,EX,F,78,E09,323.541015625,0.6666666666666666,0.5,0.0,0.16666666666666663,0.0,0.0,1.0
0,1,0,26579,3.2265625,0.328125,7,0,10,50,8,1109.69982910156,493.067321777344,0,1,objects,small,0,1,faces,A,female,EX,F,78,E09,323.541015625,0.8333333333333334,0.625,0.125,0.33333333333333337,0.0,0.0,1.0
0,1,0,26580,3.595703125,0.15625,8,0,13,60,9,1156.83032226562,613.376708984375,0,1,faces,female,0,1,faces,A,female,EX,F,78,E09,323.541015625,1.0,0.75,0.25,0.5,0.0,0.0,1.0
0,1,1,26595,0.400390625,0.193359375,2,1,6,28,2,818.066772460938,165.776107788086,0,1,faces,male,1,1,objects,P,small,VS,O,79,E09,327.740234375,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,1,26597,0.87109375,0.109375,3,1,14,66,4,1223.37280273438,304.345275878906,0,1,objects,big,1,1,objects,P,small,VS,O,79,E09,327.740234375,0.5,0.125,-0.375,0.0,1.0,1.0,0.0
0,1,0,26600,1.4296875,0.1875,4,1,15,79,7,1319.20886230469,714.352600097656,0,1,faces,female,1,1,objects,P,small,VS,O,79,E09,327.740234375,1.0,0.25,-0.25,0.5,1.0,1.0,0.0
0,1,1,26746,0.478515625,0.1640625,2,1,1,7,2,584.942443847656,699.588928222656,0,1,faces,female,0,1,objects,A,small,EX,O,84,E09,348.736328125,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,26748,0.994140625,0.1328125,3,1,12,67,4,1243.25415039062,481.122467041016,0,1,objects,small,0,1,objects,A,small,EX,O,84,E09,348.736328125,0.2,0.125,-0.375,-0.3,0.0,0.0,1.0
0,1,1,26749,1.16015625,0.1015625,4,1,11,58,5,1183.62927246094,442.187316894531,0,1,faces,male,0,1,objects,A,small,EX,O,84,E09,348.736328125,0.4,0.25,-0.25,-0.09999999999999998,0.0,0.0,1.0
0,1,1,26754,2.42578125,0.138671875,5,0,6,42,10,990.560607910156,656.096252441406,0,1,faces,female,0,1,objects,A,small,EX,O,84,E09,348.736328125,0.6,0.375,-0.125,0.09999999999999998,0.0,0.0,1.0
0,1,0,26757,3.134765625,0.181640625,6,0,9,54,13,1099.00427246094,948.458923339844,0,1,objects,big,0,1,objects,A,small,EX,O,84,E09,348.736328125,0.8,0.5,0.0,0.30000000000000004,0.0,0.0,1.0
0,1,1,26758,3.35546875,0.19921875,7,0,5,36,14,871.427490234375,958.177001953125,0,1,faces,female,0,1,objects,A,small,EX,O,84,E09,348.736328125,1.0,0.625,0.125,0.5,0.0,0.0,1.0
0,1,0,26777,0.828125,0.1484375,2,1,7,28,5,860.735168457031,183.127883911133,0,1,faces,female,1,1,faces,P,female,VS,I,85,E09,352.935546875,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,26779,1.296875,0.150390625,3,1,4,20,7,808.246215820312,264.009582519531,0,1,objects,small,1,1,faces,P,female,VS,I,85,E09,352.935546875,1.0,0.125,-0.375,0.5,1.0,1.0,0.0
0,1,0,26820,0.4765625,0.1171875,2,1,3,11,3,687.033081054688,208.411361694336,0,1,faces,female,0,1,faces,A,male,EX,F,87,E09,361.333984375,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,26821,0.6328125,0.19140625,3,1,2,10,4,625.627746582031,145.649917602539,0,1,faces,female,0,1,faces,A,male,EX,F,87,E09,361.333984375,1.0,0.125,-0.375,0.5,0.0,0.0,1.0
0,1,1,26971,1.453125,0.19921875,2,1,12,67,8,1233.76184082031,472.894500732422,0,1,faces,male,1,1,faces,P,male,VS,I,93,E09,386.529296875,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,26973,1.900390625,0.18359375,3,1,6,34,10,898.544616699219,770.1337890625,0,1,objects,big,1,1,faces,P,male,VS,I,93,E09,386.529296875,0.25,0.125,-0.375,-0.25,1.0,1.0,0.0
0,1,0,26974,2.142578125,0.181640625,4,1,3,14,11,699.147521972656,545.303588867188,0,1,objects,big,1,1,faces,P,male,VS,I,93,E09,386.529296875,0.5,0.25,-0.25,0.0,1.0,1.0,0.0
0,1,0,26975,2.375,0.185546875,5,0,4,17,12,665.974792480469,812.730041503906,0,1,faces,female,1,1,faces,P,male,VS,I,93,E09,386.529296875,0.75,0.375,-0.125,0.25,1.0,1.0,0.0
0,1,0,26977,2.708984375,0.212890625,6,0,5,26,14,735.458557128906,854.711181640625,0,1,faces,male,1,1,faces,P,male,VS,I,93,E09,386.529296875,1.0,0.5,0.0,0.5,1.0,1.0,0.0
0,1,0,27121,0.54296875,0.166015625,2,1,4,11,3,633.675354003906,264.562652587891,0,1,faces,female,0,1,faces,A,female,EX,F,99,E09,411.724609375,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,1,27122,1.5078125,0.326171875,3,1,2,5,4,542.942993164062,539.05419921875,0,1,faces,male,0,1,faces,A,female,EX,F,99,E09,411.724609375,0.2,0.125,-0.375,-0.3,0.0,0.0,1.0
0,1,0,27124,2.076171875,0.197265625,4,1,1,4,6,567.835266113281,456.051513671875,0,1,objects,big,0,1,faces,A,female,EX,F,99,E09,411.724609375,0.4,0.25,-0.25,-0.09999999999999998,0.0,0.0,1.0
0,1,1,27125,2.37109375,0.173828125,5,0,3,9,7,537.923522949219,921.269836425781,0,1,faces,female,0,1,faces,A,female,EX,F,99,E09,411.724609375,0.6,0.375,-0.125,0.09999999999999998,0.0,0.0,1.0
0,1,0,27128,3.09375,0.564453125,6,0,10,50,10,1074.07788085938,537.096740722656,0,1,faces,male,0,1,faces,A,female,EX,F,99,E09,411.724609375,0.8,0.5,0.0,0.30000000000000004,0.0,0.0,1.0
0,1,1,27129,3.697265625,0.22265625,7,0,9,49,11,1072.44689941406,420.191925048828,0,1,faces,female,0,1,faces,A,female,EX,F,99,E09,411.724609375,1.0,0.625,0.125,0.5,0.0,0.0,1.0
0,1,1,27152,0.685546875,0.162109375,2,1,2,13,5,687.814636230469,445.458526611328,0,1,faces,male,1,1,faces,P,male,VS,F,100,E09,415.923828125,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,1,27154,1.05859375,0.15625,3,1,3,17,7,666.092041015625,878.565124511719,0,1,faces,male,1,1,faces,P,male,VS,F,100,E09,415.923828125,0.2,0.125,-0.375,-0.3,1.0,1.0,0.0
0,1,0,27157,1.689453125,0.181640625,4,1,15,79,10,1396.33764648438,759.216979980469,0,1,faces,male,1,1,faces,P,male,VS,F,100,E09,415.923828125,0.4,0.25,-0.25,-0.09999999999999998,1.0,1.0,0.0
0,1,0,27158,1.91015625,0.150390625,5,0,14,72,11,1270.31335449219,971.301513671875,0,1,faces,female,1,1,faces,P,male,VS,F,100,E09,415.923828125,0.6,0.375,-0.125,0.09999999999999998,1.0,1.0,0.0
0,1,0,27160,2.41015625,0.1328125,6,0,12,65,13,1254.32434082031,207.175445556641,0,1,faces,female,1,1,faces,P,male,VS,F,100,E09,415.923828125,0.8,0.5,0.0,0.30000000000000004,1.0,1.0,0.0
0,1,1,27161,2.58203125,0.240234375,7,0,7,47,14,1095.99267578125,231.092803955078,0,1,faces,female,1,1,faces,P,male,VS,F,100,E09,415.923828125,1.0,0.625,0.125,0.5,1.0,1.0,0.0
0,1,0,27178,0.51953125,0.26171875,2,1,1,5,2,556.773742675781,537.738403320312,0,1,objects,small,0,1,faces,A,female,EX,I,101,E09,420.123046875,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,27182,1.93359375,0.25390625,4,1,14,75,6,1388.71923828125,339.496612548828,0,1,faces,female,0,1,faces,A,female,EX,I,101,E09,420.123046875,1.0,0.25,-0.25,0.5,0.0,0.0,1.0
0,1,1,27257,0.50390625,0.1875,2,1,1,18,2,620.736511230469,923.586364746094,0,1,faces,female,0,1,objects,A,big,EX,O,104,E09,432.720703125,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,27259,0.86328125,0.263671875,3,1,6,45,4,988.766174316406,961.422424316406,0,1,objects,big,0,1,objects,A,big,EX,O,104,E09,432.720703125,0.2,0.125,-0.375,-0.3,0.0,0.0,1.0
0,1,0,27260,1.22265625,0.14453125,4,1,8,58,5,1161.84594726562,489.812072753906,0,1,faces,male,0,1,objects,A,big,EX,O,104,E09,432.720703125,0.4,0.25,-0.25,-0.09999999999999998,0.0,0.0,1.0
0,1,0,27262,1.6796875,0.16015625,5,0,4,37,7,980.939514160156,135.542846679688,0,1,faces,female,0,1,objects,A,big,EX,O,104,E09,432.720703125,0.6,0.375,-0.125,0.09999999999999998,0.0,0.0,1.0
0,1,0,27263,1.912109375,0.474609375,6,0,14,73,8,1381.54614257812,135.023452758789,0,1,objects,small,0,1,objects,A,big,EX,O,104,E09,432.720703125,0.8,0.5,0.0,0.30000000000000004,0.0,0.0,1.0
0,1,0,27264,3.349609375,0.279296875,7,0,7,48,9,1068.09558105469,350.045013427734,0,1,objects,small,0,1,objects,A,big,EX,O,104,E09,432.720703125,1.0,0.625,0.125,0.5,0.0,0.0,1.0
0,1,0,27477,0.544921875,0.236328125,2,1,2,2,2,570.956420898438,264.460906982422,0,1,faces,female,0,1,faces,A,male,EX,F,112,E09,466.314453125,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,27478,1.474609375,0.306640625,3,1,1,1,3,558.841430664062,119.74779510498,0,1,faces,female,0,1,faces,A,male,EX,F,112,E09,466.314453125,0.2,0.125,-0.375,-0.3,0.0,0.0,1.0
